CarID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
2132,Tesla,2017,0.0,Electric,Manual,155281,Used,28827.16,Model Y
2133,Hyundai,2007,3.9,Diesel,Automatic,67379,New,6857.51,Sonata
2134,Tesla,2003,0.0,Electric,Automatic,174814,Used,6327.55,Model X
2135,Hyundai,2023,1.3,Hybrid,Automatic,89600,Used,21153.67,Elantra
2136,Ford,2009,3.3,Petrol,Automatic,137158,Used,4794.33,Fiesta
2137,Subaru,2004,3.7,Diesel,Automatic,20396,New,6170.05,Outback
2138,Hyundai,2008,1.9,Petrol,Automatic,181434,New,3533.48,Elantra
2139,Tesla,2019,0.0,Electric,Automatic,60297,Used,41391.99,Model Y
2140,Chevrolet,2015,3.4,Petrol,Manual,193994,Used,8057.13,Equinox
2141,Kia,2014,1.9,Petrol,Automatic,178498,Used,8702.31,Optima
2142,Tesla,2003,0.0,Electric,Manual,94934,New,9837.39,Model S
2143,Honda,2003,3.9,Hybrid,Automatic,20753,Used,5975.43,Fit
2144,Kia,2010,3.7,Petrol,Automatic,164845,New,5095.7,Rio
2145,Toyota,2020,1.7,Diesel,Automatic,106369,Used,17940.23,RAV4
2146,Toyota,2018,4.2,Diesel,Manual,105322,Used,14641.49,RAV4
2147,Chevrolet,2018,3.3,Hybrid,Manual,73818,Used,13849.81,Malibu
2148,Subaru,2012,2.4,Hybrid,Manual,100265,Used,9323.48,Forester
2149,Toyota,2021,4.5,Hybrid,Automatic,86901,Used,17775.64,Camry
2150,Ford,2016,4.0,Petrol,Manual,102608,Used,13153.31,Explorer
2151,Hyundai,2010,4.8,Diesel,Manual,87015,Used,8402.08,Tucson
2152,Chevrolet,2017,1.6,Petrol,Automatic,42237,New,15370.96,Impala
2153,Ford,2001,4.2,Hybrid,Automatic,46408,New,4549.69,Mustang
2154,Toyota,2001,3.3,Petrol,Automatic,131914,New,1501.47,RAV4
2155,Toyota,2002,2.8,Hybrid,Automatic,165935,New,1500,Camry
2156,Tesla,2019,0.0,Electric,Automatic,67329,Used,41164.24,Model Y
2157,BMW,2017,3.8,Petrol,Manual,111351,Used,26019.16,X5
2158,Subaru,2011,2.4,Petrol,Manual,111924,Used,8339.34,Outback
2159,Toyota,2006,1.5,Hybrid,Automatic,22763,Used,7126.43,Corolla
2160,Subaru,2015,2.6,Hybrid,Automatic,34711,Used,13601.02,Impreza
2161,Tesla,2016,0.0,Electric,Manual,21337,New,33261.87,Model 3
2162,Toyota,2010,3.2,Diesel,Automatic,160282,Used,5996.29,Prius
2163,Tesla,2005,0.0,Electric,Automatic,122962,New,11789.81,Model X
2164,Toyota,2007,3.1,Petrol,Automatic,188501,New,2784.08,Corolla
2165,Hyundai,2011,2.9,Petrol,Automatic,84517,Used,9110.98,Kona
2166,Tesla,2001,0.0,Electric,Automatic,90656,Used,8055.07,Model 3
2167,Audi,2004,3.6,Hybrid,Automatic,114748,Used,5643.97,A3
2168,Kia,2003,4.3,Petrol,Manual,51865,Used,4563.25,Sportage
2169,Honda,2002,3.7,Petrol,Manual,85948,Used,3295.99,CR-V
2170,Chevrolet,2021,3.7,Petrol,Automatic,95840,New,22723.93,Malibu
2171,Subaru,2004,1.7,Hybrid,Automatic,139668,Used,2653.68,Outback
2172,Subaru,2007,4.7,Petrol,Automatic,63094,Used,6207.96,Outback
2173,Chevrolet,2009,3.5,Petrol,Manual,23062,Used,9559.93,Impala
2174,Subaru,2017,1.5,Petrol,Automatic,198117,Used,11770.05,Crosstrek
2175,Ford,2006,1.7,Hybrid,Manual,123373,Used,4284.96,Explorer
2176,Audi,2021,4.3,Petrol,Manual,75792,Used,28359.61,A4
2177,Ford,2007,3.1,Diesel,Automatic,93259,Used,5256.25,Explorer
2178,Toyota,2006,4.5,Petrol,Automatic,17489,Used,8104.13,Prius
2179,Hyundai,2009,3.5,Diesel,Automatic,117940,Used,5958.1,Elantra
2180,Tesla,2009,0.0,Electric,Manual,99881,New,18539.56,Model X
2181,Subaru,2022,4.8,Hybrid,Manual,85860,Used,24689.68,Outback
2182,Audi,2011,2.6,Petrol,Automatic,185368,Used,10550.33,A3
2183,Ford,2014,4.3,Hybrid,Manual,83103,Used,12159.03,Mustang
2184,BMW,2023,3.9,Diesel,Automatic,184217,Used,37790.64,X3
2185,Subaru,2002,4.1,Diesel,Automatic,39370,Used,4067.37,Outback
2186,Audi,2011,4.6,Petrol,Manual,109835,Used,12199.23,Q5
2187,Subaru,2000,2.1,Petrol,Automatic,20299,New,4746.99,Outback
2188,Kia,2013,1.6,Hybrid,Manual,182824,Used,6511.97,Sorento
2189,Chevrolet,2016,1.6,Diesel,Manual,102264,Used,12139.52,Tahoe
2190,Audi,2020,4.4,Diesel,Automatic,127959,Used,27452.98,Q5
2191,Subaru,2006,2.5,Diesel,Automatic,107390,Used,4624.53,Impreza
2192,Audi,2021,4.6,Petrol,Automatic,95823,Used,32292.88,Q7
2193,Honda,2015,3.7,Petrol,Automatic,183971,Used,10306.33,Civic
2194,BMW,2022,4.6,Petrol,Automatic,149737,Used,34518.05,X5
2195,Subaru,2005,4.1,Hybrid,Automatic,147408,Used,2508.98,Outback
2196,Toyota,2019,3.7,Hybrid,Manual,54624,Used,19668.05,Corolla
2197,BMW,2013,2.1,Hybrid,Automatic,198959,New,17207.97,5 Series
2198,Hyundai,2023,3.3,Hybrid,Automatic,110874,Used,19447.87,Tucson
2199,Tesla,2021,0.0,Electric,Automatic,42378,Used,38829.19,Model 3
2200,Kia,2013,2.9,Petrol,Automatic,73369,Used,9586.88,Sorento
2201,Hyundai,2023,1.4,Petrol,Manual,9434,Used,28060.24,Tucson
2202,Honda,2023,1.9,Petrol,Automatic,197393,Used,20896.36,Fit
2203,Ford,2022,4.5,Petrol,Manual,156959,Used,20349.88,Fiesta
2204,Subaru,2012,3.4,Petrol,Automatic,183390,Used,6565.79,Forester
2205,BMW,2018,2.8,Hybrid,Manual,24171,Used,29706.68,5 Series
2206,Ford,2008,3.5,Petrol,Manual,68902,Used,5811.64,Mustang
2207,Ford,2005,2.5,Hybrid,Automatic,125862,Used,3516.81,Explorer
2208,BMW,2005,4.0,Petrol,Automatic,166206,Used,6913.63,X3
2209,Chevrolet,2017,3.9,Hybrid,Automatic,176488,Used,10593.77,Malibu
2210,Hyundai,2007,4.4,Diesel,Automatic,106466,Used,4948.64,Tucson
2211,Chevrolet,2019,4.0,Hybrid,Manual,37243,Used,17996.33,Malibu
2212,Hyundai,2002,4.8,Diesel,Automatic,155004,Used,1500,Elantra
2213,Subaru,2022,3.2,Diesel,Manual,138096,Used,22611.73,Crosstrek
2214,Audi,2004,1.6,Hybrid,Automatic,182580,New,4827.28,A3
2215,Kia,2020,2.3,Petrol,Automatic,121244,Used,17987.76,Optima
2216,Honda,2019,3.4,Diesel,Manual,45307,Used,17299.01,Civic
2217,Ford,2021,1.5,Hybrid,Manual,87699,Used,21168.2,Mustang
2218,BMW,2001,1.9,Petrol,Manual,123742,Used,5418.05,X5
2219,Ford,2013,3.2,Petrol,Manual,126597,New,10092.0,Fiesta
2220,Hyundai,2010,3.7,Petrol,Automatic,172967,Used,5151.06,Kona
2221,Audi,2006,3.6,Hybrid,Automatic,98100,New,10947.7,A3
2222,Kia,2008,4.6,Petrol,Automatic,114856,Used,4808.65,Sorento
2223,Hyundai,2009,4.2,Hybrid,Automatic,130823,New,6607.02,Sonata
2224,Audi,2013,3.1,Hybrid,Automatic,91537,Used,14974.83,A3
2225,Kia,2000,1.5,Petrol,Automatic,108047,Used,1630.45,Sorento
2226,Tesla,2007,0.0,Electric,Automatic,81987,New,16529.91,Model 3
2227,Honda,2011,2.2,Petrol,Automatic,150830,Used,6199.63,Fit
2228,Subaru,2011,3.2,Petrol,Automatic,102298,Used,7426.27,Outback
2229,Chevrolet,2006,2.7,Petrol,Automatic,48517,Used,6949.43,Impala
2230,Ford,2019,2.5,Petrol,Automatic,140395,New,16979.77,Focus
2231,Hyundai,2023,1.9,Petrol,Automatic,76628,Used,27101.78,Tucson
2232,Honda,2005,4.8,Petrol,Automatic,129222,New,3901.17,Fit
2233,Kia,2007,3.6,Hybrid,Automatic,174637,Used,3186.3,Sportage
2234,Tesla,2002,0.0,Electric,Manual,141246,Used,7320.68,Model X
2235,Audi,2021,4.2,Diesel,Automatic,59296,Used,34995.1,A4
2236,Hyundai,2007,4.5,Hybrid,Automatic,52266,Used,7265.29,Kona
2237,Tesla,2003,0.0,Electric,Automatic,11567,New,12486.58,Model 3
2238,Tesla,2016,0.0,Electric,Automatic,180914,Used,23213.52,Model 3
2239,Tesla,2016,0.0,Electric,Automatic,148644,Used,25617.19,Model S
2240,Hyundai,2004,1.3,Petrol,Automatic,108291,Used,3201.89,Kona
2241,Honda,2009,2.2,Petrol,Automatic,170633,New,5465.93,CR-V
2242,Hyundai,2019,1.7,Petrol,Manual,153895,Used,13899.86,Tucson
2243,Subaru,2006,2.8,Hybrid,Automatic,149027,Used,3034.78,Impreza
2244,Audi,2015,2.5,Petrol,Automatic,189052,New,18282.48,Q7
2245,Tesla,2022,0.0,Electric,Automatic,171481,Used,46895.8,Model S
2246,Tesla,2019,0.0,Electric,Automatic,94033,Used,34364.87,Model Y
2247,Toyota,2008,1.4,Diesel,Manual,62256,Used,7584.69,Camry
2248,Subaru,2002,3.8,Petrol,Automatic,133857,Used,1736.5,Outback
2249,Chevrolet,2009,3.4,Hybrid,Automatic,183438,New,5136.13,Malibu
2250,Tesla,2000,0.0,Electric,Automatic,126010,New,5815.65,Model 3
2251,Kia,2013,1.3,Diesel,Manual,99498,Used,10326.47,Sorento
2252,Chevrolet,2002,3.5,Diesel,Automatic,36039,New,5035.34,Impala
2253,Honda,2012,4.3,Petrol,Manual,36636,Used,11853.47,Accord
2254,Audi,2000,2.2,Petrol,Automatic,38580,Used,5824.04,Q5
2255,Honda,2003,1.5,Petrol,Manual,199747,Used,1500,Fit
2256,Ford,2003,4.3,Diesel,Manual,186171,Used,1500,Mustang
2257,Hyundai,2023,1.7,Petrol,Automatic,161783,New,24079.63,Elantra
2258,Subaru,2013,2.4,Petrol,Automatic,34883,Used,10421.62,Outback
2259,Audi,2018,4.1,Hybrid,Automatic,136218,Used,22641.81,Q5
2260,Ford,2020,3.9,Hybrid,Automatic,183357,Used,13823.74,Focus
2261,Toyota,2012,3.5,Hybrid,Manual,111703,Used,7775.98,Prius
2262,Chevrolet,2015,4.6,Petrol,Automatic,147476,Used,11585.84,Tahoe
2263,Toyota,2019,2.0,Hybrid,Manual,8027,New,20952.73,Camry
2264,BMW,2008,1.5,Petrol,Automatic,5613,Used,12184.68,3 Series
2265,Chevrolet,2018,2.9,Diesel,Manual,34842,New,22252.95,Tahoe
2266,Ford,2022,1.6,Diesel,Automatic,40438,Used,23086.81,Fiesta
2267,Tesla,2012,0.0,Electric,Manual,167864,Used,17497.81,Model 3
2268,Audi,2014,4.6,Hybrid,Automatic,112978,New,22845.86,A4
2269,Kia,2002,2.8,Petrol,Automatic,7588,Used,5539.86,Optima
2270,Subaru,2022,3.7,Petrol,Automatic,173100,Used,21207.68,Crosstrek
2271,Toyota,2000,1.2,Petrol,Automatic,110737,Used,1618.46,RAV4
2272,Honda,2004,4.5,Petrol,Manual,68234,Used,4899.24,Accord
2273,Hyundai,2004,4.8,Hybrid,Manual,128631,New,2854.9,Tucson
2274,BMW,2010,1.5,Petrol,Manual,54073,New,15797.53,5 Series
2275,BMW,2000,3.4,Petrol,Manual,78590,Used,4773.94,5 Series
2276,Audi,2008,2.8,Hybrid,Automatic,183079,Used,8894.49,Q7
2277,Ford,2017,4.1,Diesel,Automatic,126572,Used,13609.29,Fiesta
2278,Kia,2003,3.8,Petrol,Automatic,184804,Used,1500,Sorento
2279,Chevrolet,2009,1.6,Diesel,Automatic,148039,Used,4397.55,Tahoe
2280,Kia,2015,1.9,Diesel,Automatic,62333,Used,11043.23,Sorento
2281,Honda,2005,2.5,Diesel,Automatic,53294,Used,5356.24,Accord
2282,Subaru,2020,2.2,Petrol,Manual,125468,Used,18095.53,Impreza
2283,BMW,2011,3.1,Hybrid,Automatic,163385,Used,14456.42,X5
2284,Audi,2011,4.5,Hybrid,Automatic,131860,Used,14114.59,A3
2285,Ford,2010,1.9,Hybrid,Automatic,176660,Used,4587.39,Fiesta
2286,Tesla,2016,0.0,Electric,Automatic,27903,Used,31782.74,Model S
2287,Hyundai,2001,2.7,Diesel,Manual,134264,New,1595.7,Kona
2288,Tesla,2010,0.0,Electric,Automatic,86982,Used,16101.35,Model S
2289,Kia,2001,2.2,Petrol,Automatic,47853,New,4872.35,Sorento
2290,Toyota,2013,2.6,Petrol,Manual,111356,New,10228.88,Corolla
2291,Honda,2011,3.4,Diesel,Manual,151232,New,8045.51,Accord
2292,Kia,2015,2.2,Petrol,Automatic,16746,New,17450.43,Sorento
2293,BMW,2000,1.8,Petrol,Automatic,39549,Used,7255.71,X3
2294,Audi,2014,4.0,Hybrid,Manual,71431,Used,18291.13,A3
2295,Toyota,2018,2.2,Petrol,Manual,42553,New,22167.95,Camry
2296,Subaru,2015,1.5,Diesel,Automatic,27472,New,17407.65,Forester
2297,BMW,2008,4.2,Hybrid,Automatic,42118,New,13132.32,X3
2298,Honda,2010,3.1,Petrol,Manual,170201,Used,5361.92,CR-V
2299,BMW,2020,4.5,Petrol,Automatic,92690,New,31076.79,3 Series
2300,Kia,2006,3.6,Hybrid,Automatic,190431,New,2008.89,Sorento
2301,Hyundai,2009,2.3,Petrol,Automatic,179915,New,4168.59,Kona
2302,Honda,2002,2.7,Petrol,Automatic,99982,Used,2440.91,Civic
2303,Kia,2016,4.1,Hybrid,Automatic,93527,Used,11886.6,Rio
2304,Ford,2003,2.8,Diesel,Automatic,53194,New,5386.13,Focus
2305,Audi,2019,4.2,Petrol,Automatic,93570,Used,24328.52,Q5
2306,Kia,2017,2.0,Petrol,Automatic,24045,Used,16946.06,Sportage
2307,Hyundai,2005,3.9,Hybrid,Automatic,169607,New,2081.07,Kona
2308,Chevrolet,2012,3.8,Petrol,Manual,110237,Used,7547.43,Impala
2309,Subaru,2001,3.2,Petrol,Automatic,145464,Used,1500,Crosstrek
2310,Audi,2022,4.3,Petrol,Automatic,16445,New,40008.0,Q7
2311,Toyota,2006,2.1,Petrol,Manual,191551,Used,1757.71,Corolla
2312,Kia,2016,1.9,Petrol,Manual,99752,New,12759.17,Optima
2313,Tesla,2007,0.0,Electric,Automatic,90073,Used,12247.86,Model 3
2314,BMW,2004,1.5,Hybrid,Automatic,164548,New,6989.85,X5
2315,Chevrolet,2017,3.8,Hybrid,Automatic,24747,Used,15264.83,Equinox
2316,Tesla,2015,0.0,Electric,Automatic,196755,New,26564.91,Model 3
2317,Hyundai,2015,3.1,Petrol,Automatic,153258,Used,8612.4,Kona
2318,Audi,2011,4.2,Petrol,Manual,190357,New,13302.65,A4
2319,Honda,2001,1.7,Petrol,Automatic,28500,Used,4486.63,Accord
2320,BMW,2010,4.2,Hybrid,Automatic,198403,Used,10689.61,5 Series
2321,Toyota,2013,3.4,Petrol,Automatic,86015,New,10692.78,Prius
2322,BMW,2013,3.3,Petrol,Automatic,188520,Used,16582.9,5 Series
2323,Tesla,2014,0.0,Electric,Automatic,156262,Used,20834.45,Model X
2324,Honda,2005,4.1,Hybrid,Automatic,134809,Used,2991.01,Civic
2325,BMW,2021,1.7,Hybrid,Automatic,73199,Used,34870.61,X3
2326,Hyundai,2010,4.7,Diesel,Automatic,174990,New,5061.45,Tucson
2327,Tesla,2020,0.0,Electric,Manual,103787,Used,32725.77,Model X
2328,Subaru,2007,3.9,Petrol,Automatic,190284,Used,2381.9,Forester
2329,Hyundai,2016,4.0,Petrol,Automatic,9348,Used,15130.88,Tucson
2330,Kia,2023,3.6,Petrol,Automatic,34399,Used,28013.66,Sorento
2331,Tesla,2010,0.0,Electric,Automatic,31736,New,21711.43,Model Y
2332,Tesla,2015,0.0,Electric,Manual,99663,Used,29280.08,Model 3
2333,Subaru,2017,4.3,Petrol,Automatic,115179,Used,14356.32,Outback
2334,Honda,2001,4.2,Petrol,Automatic,185487,New,1500,Accord
2335,Subaru,2007,2.4,Diesel,Automatic,43516,New,6706.64,Forester
2336,BMW,2003,1.7,Diesel,Automatic,159684,New,5324.46,X3
2337,Chevrolet,2023,3.5,Diesel,Automatic,143673,New,22604.22,Equinox
2338,BMW,2010,4.0,Petrol,Manual,95436,Used,12841.74,5 Series
2339,Tesla,2004,0.0,Electric,Automatic,159730,Used,8778.6,Model Y
2340,Honda,2012,4.6,Petrol,Automatic,58308,Used,9842.89,Fit
2341,Audi,2005,1.8,Hybrid,Automatic,63028,New,10864.46,Q5
2342,Hyundai,2019,3.2,Petrol,Automatic,80597,New,18922.72,Sonata
2343,Ford,2007,1.5,Petrol,Automatic,187623,New,2901.24,Mustang
2344,Tesla,2018,0.0,Electric,Manual,14927,Used,38302.24,Model Y
2345,BMW,2015,3.9,Diesel,Automatic,92441,Used,18552.7,X5
2346,Tesla,2019,0.0,Electric,Automatic,53772,New,39681.38,Model S
2347,Ford,2000,3.2,Diesel,Manual,105809,Used,1796.09,Fiesta
2348,BMW,2022,3.8,Diesel,Automatic,132809,New,42941.78,5 Series
2349,Honda,2013,4.2,Diesel,Automatic,111293,Used,9808.83,CR-V
2350,BMW,2004,2.4,Petrol,Manual,64719,Used,8788.36,X3
2351,Hyundai,2007,1.2,Diesel,Automatic,166447,New,3486.35,Sonata
2352,Subaru,2007,1.9,Hybrid,Automatic,11263,Used,6751.57,Crosstrek
2353,Toyota,2000,2.5,Hybrid,Automatic,145499,Used,1500,Corolla
2354,Toyota,2006,2.4,Hybrid,Automatic,186104,Used,2226.92,RAV4
2355,BMW,2003,4.7,Hybrid,Automatic,46859,Used,9092.57,X3
2356,Kia,2004,4.8,Hybrid,Automatic,70657,New,4780.26,Sorento
2357,Subaru,2021,4.2,Petrol,Automatic,178536,Used,16581.41,Impreza
2358,Subaru,2010,1.6,Petrol,Automatic,146600,Used,4983.43,Crosstrek
2359,Chevrolet,2023,2.0,Petrol,Manual,110183,Used,21829.8,Malibu
2360,Kia,2015,2.6,Hybrid,Automatic,19755,Used,14137.71,Sportage
2361,Tesla,2010,0.0,Electric,Manual,169285,New,18825.99,Model Y
2362,Tesla,2017,0.0,Electric,Automatic,23951,Used,34815.72,Model S
2363,Toyota,2002,3.2,Hybrid,Manual,124606,Used,2119.81,Prius
2364,BMW,2016,3.3,Petrol,Manual,16920,Used,22727.02,5 Series
2365,Kia,2019,3.4,Hybrid,Automatic,154020,Used,14789.07,Rio
2366,Hyundai,2014,1.3,Petrol,Manual,105894,Used,11227.23,Sonata
2367,Toyota,2011,4.6,Petrol,Manual,196807,Used,4929.76,Prius
2368,Tesla,2018,0.0,Electric,Automatic,119873,New,40545.0,Model 3
2369,Subaru,2008,3.4,Petrol,Manual,25002,Used,7003.68,Impreza
2370,Toyota,2012,3.7,Petrol,Manual,130828,Used,8028.75,Prius
2371,BMW,2013,3.4,Petrol,Automatic,150427,Used,15697.78,X5
2372,Subaru,2018,4.2,Hybrid,Automatic,91867,New,20269.26,Impreza
2373,BMW,2005,3.4,Petrol,Manual,158247,Used,6812.07,X3
2374,Hyundai,2000,1.7,Petrol,Automatic,55112,Used,3522.54,Sonata
2375,Kia,2001,2.5,Hybrid,Manual,114040,New,2378.47,Optima
2376,Toyota,2014,2.2,Petrol,Automatic,55177,Used,12854.71,Corolla
2377,BMW,2005,3.4,Petrol,Manual,172520,New,6902.1,X3
2378,Audi,2017,2.7,Diesel,Automatic,37157,Used,26565.26,A3
2379,Toyota,2015,4.6,Hybrid,Manual,164019,Used,8986.63,Prius
2380,Tesla,2016,0.0,Electric,Manual,109782,Used,30669.12,Model Y
2381,BMW,2003,4.4,Hybrid,Automatic,16682,Used,8080.5,X3
2382,BMW,2006,4.7,Petrol,Automatic,134179,Used,9149.73,X5
2383,Kia,2013,1.7,Diesel,Automatic,63734,New,13541.4,Sorento
2384,BMW,2000,3.0,Petrol,Automatic,22584,New,8303.52,3 Series
2385,Ford,2015,2.2,Petrol,Manual,113317,Used,10571.69,Focus
2386,Subaru,2014,1.5,Hybrid,Automatic,164448,New,9207.6,Outback
2387,Audi,2011,1.7,Petrol,Automatic,10216,Used,17658.21,Q7
2388,Honda,2005,1.7,Diesel,Automatic,82413,Used,4470.76,Accord
2389,BMW,2016,1.3,Hybrid,Automatic,138932,Used,19048.15,5 Series
2390,Chevrolet,2018,4.8,Hybrid,Automatic,107276,Used,13464.52,Malibu
2391,Audi,2006,4.8,Hybrid,Automatic,167488,New,7928.96,Q7
2392,Honda,2009,3.1,Petrol,Automatic,155646,Used,5207.66,CR-V
2393,Toyota,2008,2.0,Petrol,Automatic,32905,Used,7294.75,Corolla
2394,Honda,2021,2.7,Petrol,Manual,141056,Used,19426.6,Civic
2395,Audi,2000,1.5,Hybrid,Automatic,72209,New,6293.13,Q5
2396,Kia,2005,4.5,Hybrid,Manual,6591,Used,7709.51,Rio
2397,BMW,2012,4.7,Hybrid,Automatic,140062,Used,16160.68,3 Series
2398,BMW,2020,2.6,Petrol,Manual,113936,Used,34517.88,X5
2399,Kia,2001,4.1,Petrol,Automatic,147934,Used,1500,Sorento
2400,Chevrolet,2014,1.9,Diesel,Manual,147504,Used,8616.99,Tahoe
2401,Chevrolet,2003,3.1,Hybrid,Manual,139288,Used,1993.21,Impala
2402,Ford,2011,3.7,Petrol,Automatic,67204,Used,10159.95,Explorer
2403,Honda,2020,2.8,Petrol,Manual,83247,New,23586.04,Fit
2404,Subaru,2007,3.5,Diesel,Automatic,28004,Used,7907.39,Outback
2405,BMW,2005,3.2,Hybrid,Manual,77223,Used,10265.08,5 Series
2406,Hyundai,2002,3.7,Petrol,Automatic,100086,Used,2374.72,Sonata
2407,Chevrolet,2004,2.8,Diesel,Automatic,48428,Used,5119.96,Impala
2408,Hyundai,2003,1.6,Petrol,Manual,69445,Used,4391.2,Tucson
2409,Honda,2011,2.7,Petrol,Manual,166942,Used,6236.01,Accord
2410,Audi,2014,4.5,Petrol,Automatic,44005,Used,20049.06,A4
2411,Kia,2002,4.7,Diesel,Automatic,142376,New,1652.6,Sportage
2412,Tesla,2007,0.0,Electric,Manual,194588,Used,10582.81,Model 3
2413,BMW,2012,1.5,Hybrid,Manual,92264,Used,16725.14,3 Series
2414,Honda,2015,2.9,Petrol,Manual,109536,Used,10104.97,Accord
2415,BMW,2023,2.4,Petrol,Automatic,150539,Used,39770.61,X3
2416,Toyota,2007,4.7,Hybrid,Automatic,143509,Used,4154.61,Prius
2417,Toyota,2011,2.8,Petrol,Automatic,60569,Used,9674.49,Corolla
2418,Honda,2001,3.3,Petrol,Automatic,69221,New,4200.93,CR-V
2419,Chevrolet,2001,2.2,Diesel,Automatic,47661,Used,4412.03,Tahoe
2420,Kia,2009,4.2,Diesel,Automatic,164885,Used,4165.77,Optima
2421,Ford,2013,1.9,Hybrid,Automatic,162800,Used,6860.25,Focus
2422,Kia,2023,2.2,Hybrid,Automatic,29512,Used,24152.7,Optima
2423,Ford,2016,2.9,Hybrid,Automatic,196010,Used,9498.0,Focus
2424,Ford,2008,4.4,Petrol,Manual,11491,Used,7344.98,Focus
2425,Tesla,2016,0.0,Electric,Manual,198281,Used,26343.56,Model S
2426,Subaru,2009,4.6,Diesel,Automatic,98682,Used,6492.27,Outback
2427,Honda,2012,4.4,Diesel,Automatic,171978,Used,7028.7,Accord
2428,Ford,2006,1.4,Diesel,Automatic,89671,Used,4731.75,Fiesta
2429,Tesla,2012,0.0,Electric,Automatic,196592,Used,15700.81,Model X
2430,BMW,2001,2.5,Petrol,Manual,107655,Used,4596.15,X5
2431,Toyota,2017,2.4,Hybrid,Automatic,58266,Used,13130.65,Camry
2432,Tesla,2017,0.0,Electric,Manual,134678,Used,26172.2,Model Y
2433,BMW,2004,4.1,Diesel,Manual,67383,Used,7666.65,X3
2434,Subaru,2016,1.4,Hybrid,Automatic,130807,New,15497.3,Impreza
2435,Tesla,2019,0.0,Electric,Automatic,67821,Used,32304.71,Model S
2436,Ford,2022,1.2,Hybrid,Automatic,51142,Used,24852.62,Explorer
2437,Subaru,2015,3.7,Petrol,Automatic,13362,Used,15613.02,Outback
2438,Chevrolet,2002,4.1,Petrol,Automatic,12557,Used,4790.88,Equinox
2439,Chevrolet,2011,2.3,Hybrid,Manual,92816,Used,8693.13,Impala
2440,Audi,2006,2.9,Hybrid,Automatic,67733,New,11291.29,A3
2441,Chevrolet,2000,1.5,Petrol,Automatic,23972,Used,4268.75,Equinox
2442,Chevrolet,2015,2.2,Petrol,Manual,121392,Used,9696.73,Impala
2443,Ford,2015,3.5,Hybrid,Automatic,98743,Used,10112.88,Fiesta
2444,Chevrolet,2014,4.3,Hybrid,Automatic,167684,Used,8487.95,Tahoe
2445,Audi,2012,4.4,Petrol,Automatic,194224,Used,12686.29,A4
2446,BMW,2009,3.8,Petrol,Manual,107167,Used,10654.05,3 Series
2447,Ford,2016,3.3,Hybrid,Manual,76337,New,16203.81,Mustang
2448,Subaru,2008,1.5,Petrol,Manual,28790,Used,7595.94,Crosstrek
2449,Toyota,2019,2.8,Petrol,Automatic,125067,Used,17769.08,Camry
2450,BMW,2010,1.3,Diesel,Automatic,151011,Used,11741.44,X3
2451,Subaru,2015,2.2,Petrol,Automatic,152582,Used,10148.97,Crosstrek
2452,Ford,2022,4.7,Petrol,Manual,73143,Used,19687.06,Focus
2453,Tesla,2012,0.0,Electric,Manual,154352,New,23635.87,Model Y
2454,Ford,2000,3.9,Hybrid,Automatic,187590,Used,1500,Mustang
2455,Ford,2004,3.3,Hybrid,Manual,10457,Used,6678.79,Focus
2456,Audi,2013,3.5,Diesel,Manual,79798,Used,15046.5,A3
2457,Audi,2001,2.8,Petrol,Automatic,147487,Used,3469.18,Q5
2458,Audi,2014,2.2,Petrol,Manual,90958,Used,20085.23,Q7
2459,Subaru,2012,1.7,Hybrid,Manual,20669,New,11951.51,Forester
2460,Honda,2005,4.7,Petrol,Automatic,55026,Used,4692.88,Accord
2461,Toyota,2003,4.6,Diesel,Manual,118385,Used,2255.33,Prius
2462,Hyundai,2000,2.9,Diesel,Automatic,11465,New,4955.68,Tucson
2463,Honda,2005,3.8,Petrol,Manual,96665,New,4373.72,Civic
2464,Ford,2005,2.5,Diesel,Automatic,94954,Used,3836.53,Focus
2465,BMW,2002,1.5,Hybrid,Automatic,88053,Used,6770.46,X5
2466,Tesla,2016,0.0,Electric,Automatic,113618,Used,28476.17,Model 3
2467,Audi,2014,2.3,Petrol,Manual,181864,Used,15698.15,A3
2468,Kia,2003,2.5,Petrol,Automatic,36889,Used,4436.55,Rio
2469,Kia,2009,4.6,Diesel,Automatic,150481,Used,5008.85,Optima
2470,BMW,2023,1.2,Petrol,Automatic,143566,Used,42834.38,3 Series
2471,Audi,2009,2.8,Petrol,Automatic,186761,New,11271.15,Q7
2472,Chevrolet,2004,1.9,Diesel,Manual,15080,Used,6976.69,Equinox
2473,Tesla,2020,0.0,Electric,Automatic,174435,New,38626.56,Model Y
2474,Tesla,2019,0.0,Electric,Automatic,163526,Used,28488.55,Model Y
2475,Hyundai,2016,2.0,Petrol,Automatic,91208,Used,13483.84,Elantra
2476,Tesla,2015,0.0,Electric,Manual,46627,Used,26057.17,Model S
2477,Hyundai,2023,1.5,Petrol,Automatic,49923,Used,27247.5,Sonata
2478,Audi,2011,1.4,Petrol,Automatic,25153,Used,16602.98,Q7
2479,BMW,2021,4.5,Diesel,Manual,112709,Used,31142.98,X5
2480,Kia,2007,4.0,Hybrid,Manual,171601,New,3490.42,Optima
2481,Honda,2010,2.4,Petrol,Manual,39303,New,11583.28,Accord
2482,Audi,2021,3.4,Diesel,Automatic,121943,Used,29088.38,A3
